LAT,,,,,16.0678,16.0678,16.0678,16.0678,16.0678
LON,,,,,108.221,108.221,108.221,108.221,108.221
ASL,,,,,11,11,11,11,11
CITY,,,,,Da Nang,Da Nang,Da Nang,Da Nang,Da Nang
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,2 m above gnd,MSL,sfc,sfc
NAME,,,,,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation (high resolution),Total Precipitation (low resolution)
UNIT,,,,,°C,%,hPa,mm,mm
AGGREGATION,,,,,,,,,
UTC_OFFSET,,,,,7,7,7,7,7
,,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation,Total Precipitation (low resolution)  [sfc]
2020,2,8,0,0,18.91,93,1020.4,0,0
2020,2,8,1,0,18.6,92,1019.1,0,0
2020,2,8,2,0,18.33,91,1018.3,0,0
2020,2,8,3,0,18.14,90,1018.5,0,0
2020,2,8,4,0,17.95,89,1018.9,0,0
2020,2,8,5,0,17.38,92,1019.2,0,0
2020,2,8,6,0,17.69,89,1020.1,0,0
2020,2,8,7,0,18.01,88,1020.7,0,0
2020,2,8,8,0,18.81,86,1021.3,0,0
2020,2,8,9,0,19.43,86,1021.3,0,0
2020,2,8,10,0,19.67,87,1021.4,0.1,0.1
2020,2,8,11,0,19.92,89,1021,0.2,0.2
2020,2,8,12,0,20.16,91,1020.5,0.2,0.2
2020,2,8,13,0,20.32,92,1019.8,0.1,0.1
2020,2,8,14,0,20.42,93,1019.1,0.1,0.1
2020,2,8,15,0,20.61,93,1018.7,0,0
2020,2,8,16,0,20.54,93,1018.9,0,0
2020,2,8,17,0,20.18,94,1019.6,0,0
2020,2,8,18,0,19.72,96,1020.1,0,0
2020,2,8,19,0,20.53,86,1021.1,0,0
2020,2,8,20,0,20.31,86,1021.7,0,0
2020,2,8,21,0,20.13,86,1022.1,0,0
2020,2,8,22,0,19.93,87,1022.5,0,0
2020,2,8,23,0,19.75,87,1022.8,0,0
2020,2,9,0,0,19.55,88,1022.8,0,0
2020,2,9,1,0,19.3,90,1022,0,0
2020,2,9,2,0,19.1,92,1021.4,0,0
2020,2,9,3,0,18.92,93,1021,0,0
2020,2,9,4,0,18.86,93,1021.1,0,0
2020,2,9,5,0,18.82,93,1021.3,0,0
2020,2,9,6,0,18.87,93,1021.8,0,0
2020,2,9,7,0,19.02,93,1022.3,0,0
2020,2,9,8,0,19.24,94,1022.8,0.2,0.2
2020,2,9,9,0,19.46,94,1022.8,0.5,0.5
2020,2,9,10,0,19.65,94,1022.9,0.7,0.7
2020,2,9,11,0,19.9,94,1022.9,0.7,0.7
2020,2,9,12,0,20.01,94,1022.5,0.6,0.6
2020,2,9,13,0,20.02,94,1021.5,0.4,0.4
2020,2,9,14,0,20.01,94,1020.7,0.4,0.4
2020,2,9,15,0,19.94,95,1019.8,0.4,0.4
2020,2,9,16,0,19.86,95,1019.7,0.4,0.4
2020,2,9,17,0,19.66,97,1019.9,0.4,0.4
2020,2,9,18,0,19.5,97,1020.4,0.5,0.5
2020,2,9,19,0,19.55,96,1021.1,0,0
