LAT,,,,,16.0678,16.0678,16.0678,16.0678,16.0678
LON,,,,,108.221,108.221,108.221,108.221,108.221
ASL,,,,,11,11,11,11,11
CITY,,,,,Da Nang,Da Nang,Da Nang,Da Nang,Da Nang
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,2 m above gnd,MSL,sfc,sfc
NAME,,,,,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation (high resolution),Total Precipitation (low resolution)
UNIT,,,,,°C,%,hPa,mm,mm
AGGREGATION,,,,,,,,,
UTC_OFFSET,,,,,7,7,7,7,7
,,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation,Total Precipitation (low resolution)  [sfc]
2020,1,28,17,0,19.73,94,1014.3,0.1,0.1
2020,1,28,18,0,19.21,96,1015.4,0,0
2020,1,28,19,0,20.86,97,1015.5,0.6,0.6
2020,1,28,20,0,20.76,97,1016,0.8,0.8
2020,1,28,21,0,20.68,97,1016.1,0.7,0.7
2020,1,28,22,0,20.62,97,1016.6,0.7,0.7
2020,1,28,23,0,20.54,97,1016.5,0.7,0.7
2020,1,29,0,0,20.46,97,1016.5,0.7,0.7
2020,1,29,1,0,20.37,97,1016,0.6,0.6
2020,1,29,2,0,20.28,97,1015.5,0.6,0.6
2020,1,29,3,0,20.19,97,1015,0.6,0.6
2020,1,29,4,0,20.08,97,1015.3,0.6,0.6
2020,1,29,5,0,19.98,97,1015.9,0.6,0.6
2020,1,29,6,0,19.91,97,1017.1,0.6,0.6
2020,1,29,7,0,19.94,97,1017.8,0.6,0.6
2020,1,29,8,0,20.06,96,1018.4,0.7,0.7
2020,1,29,9,0,20.3,95,1018.9,0.7,0.7
2020,1,29,10,0,20.39,95,1018.9,0.7,0.7
2020,1,29,11,0,20.47,95,1018.5,0.8,0.8
2020,1,29,12,0,20.54,95,1018,1,1
2020,1,29,13,0,20.51,95,1017.6,0.9,0.9
2020,1,29,14,0,20.49,95,1016.9,0.9,0.9
2020,1,29,15,0,20.41,96,1016.4,0.7,0.7
2020,1,29,16,0,20.31,96,1016.4,0.8,0.8
2020,1,29,17,0,20.12,97,1016.5,0.7,0.7
2020,1,29,18,0,19.85,97,1017,0.7,0.7
2020,1,29,19,0,19.47,97,1018.1,0.7,0.7
2020,1,29,20,0,19.43,97,1018.8,0.7,0.7
2020,1,29,21,0,19.39,97,1019,0.7,0.7
2020,1,29,22,0,19.34,97,1018.9,0.6,0.6
2020,1,29,23,0,19.23,97,1018.8,0.5,0.5
2020,1,30,0,0,19.11,97,1018.3,0.6,0.6
2020,1,30,1,0,19.01,97,1017.8,0.5,0.5
2020,1,30,2,0,18.9,97,1017.1,0.5,0.5
2020,1,30,3,0,18.79,97,1017,0.4,0.4
2020,1,30,4,0,18.52,97,1017.5,0.4,0.4
2020,1,30,5,0,18.18,97,1018,0.3,0.3
2020,1,30,6,0,17.98,97,1019.1,0.1,0.1
2020,1,30,7,0,18.02,96,1020,0,0
2020,1,30,8,0,17.96,96,1020.9,0,0
2020,1,30,9,0,18.09,94,1021.5,0,0
2020,1,30,10,0,18.08,94,1021.7,0,0
2020,1,30,11,0,18.46,93,1021.1,0,0
2020,1,30,12,0,18.66,91,1020.5,0,0
2020,1,30,13,0,18.8,90,1019.4,0,0
2020,1,30,14,0,18.82,89,1018.2,0,0
2020,1,30,15,0,18.91,87,1018,0,0
2020,1,30,16,0,18.82,87,1018.1,0,0
2020,1,30,17,0,18.51,88,1018.3,0,0
2020,1,30,18,0,18.05,89,1018.9,0,0
2020,1,30,19,0,18.1,89,1018,0,0
2020,1,30,20,0,17.98,90,1018.9,0,0
2020,1,30,21,0,17.86,91,1019.6,0,0
2020,1,30,22,0,17.81,92,1020,0,0
2020,1,30,23,0,17.72,93,1019.8,0,0
2020,1,31,0,0,17.59,94,1019.2,0,0
2020,1,31,1,0,17.48,95,1018.4,0,0
2020,1,31,2,0,17.41,96,1018,0.1,0.1
2020,1,31,3,0,17.39,96,1017.8,0.1,0.1
2020,1,31,4,0,17.37,96,1018,0.2,0.2
2020,1,31,5,0,17.37,96,1018.5,0.2,0.2
2020,1,31,6,0,17.4,96,1019.3,0.2,0.2
2020,1,31,7,0,17.45,96,1019.8,0.2,0.2
2020,1,31,8,0,17.7,94,1020.3,0.1,0.1
2020,1,31,9,0,18.04,94,1020.9,0.1,0.1
2020,1,31,10,0,18.76,92,1020.9,0,0
2020,1,31,11,0,19.18,89,1020.7,0,0
2020,1,31,12,0,19.58,85,1020,0,0
2020,1,31,13,0,19.91,83,1018.9,0,0
2020,1,31,14,0,20.07,82,1017.8,0,0
2020,1,31,15,0,20.13,81,1017.3,0,0
2020,1,31,16,0,19.89,81,1017.4,0,0
2020,1,31,17,0,19.39,84,1017.6,0,0
2020,1,31,18,0,18.85,85,1018.3,0,0
2020,1,31,19,0,19,89,1017.9,0,0
2020,1,31,20,0,19.01,90,1018.6,0,0
2020,1,31,21,0,18.94,93,1019.7,0,0
2020,1,31,22,0,18.83,94,1019.3,0,0
2020,1,31,23,0,18.77,95,1019.2,0,0
2020,2,1,0,0,18.69,96,1018.6,0,0
2020,2,1,1,0,18.67,96,1018.6,0,0
2020,2,1,2,0,18.56,96,1017.8,0,0
2020,2,1,3,0,18.5,96,1017.6,0,0
2020,2,1,4,0,18.47,96,1017.5,0,0
2020,2,1,5,0,18.46,96,1017.8,0,0
2020,2,1,6,0,18.44,96,1018.4,0,0
2020,2,1,7,0,18.61,96,1018.9,0,0
2020,2,1,8,0,19.46,91,1019.5,0,0
2020,2,1,9,0,20.36,88,1020.5,0,0
2020,2,1,10,0,21.14,83,1020,0,0
2020,2,1,11,0,21.72,81,1019.2,0,0
2020,2,1,12,0,22.07,79,1018.3,0,0
2020,2,1,13,0,22.27,78,1017.5,0,0
2020,2,1,14,0,22.77,76,1016.7,0,0
2020,2,1,15,0,23.19,76,1016.1,0,0
2020,2,1,16,0,22.78,77,1016.2,0,0
2020,2,1,17,0,21.78,82,1016.7,0,0
2020,2,1,18,0,19.1,92,1017.2,0,0
2020,2,1,19,0,18.21,95,1017.7,0,0
2020,2,1,20,0,18.34,93,1018,0,0
2020,2,1,21,0,19.12,91,1018.7,0,0
2020,2,1,22,0,19.18,91,1018.7,0,0
2020,2,1,23,0,19.08,90,1018.7,0,0
2020,2,2,0,0,18.81,91,1018.7,0,0
2020,2,2,1,0,18.51,93,1018.2,0,0
2020,2,2,2,0,18.11,95,1018.4,0,0
2020,2,2,3,0,17.34,98,1018.1,0,0
2020,2,2,4,0,17.12,98,1018.5,0,0
2020,2,2,5,0,17.05,96,1018.9,0,0
2020,2,2,6,0,16.66,96,1019.5,0,0
2020,2,2,7,0,16.91,93,1019.9,0,0
2020,2,2,8,0,19.13,83,1019.9,0,0
2020,2,2,9,0,21.5,75,1020.6,0,0
2020,2,2,10,0,22.87,69,1020.7,0,0
2020,2,2,11,0,23.24,70,1020.3,0,0
