location,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport
lat,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821
lon,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125
asl,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241
variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation
,,,,,,,,,,
,,,,,,,,,,
timestamp,Da Nang International Airport Temperature [2 m elevation corrected],Da Nang International Airport Temperature [2 m elevation corrected],Temperature,Da Nang International Airport Relative Humidity [2 m],Da Nang International Airport Relative Humidity [2 m],Relative Humidity,Da Nang International Airport Mean Sea Level Pressure [MSL],Da Nang International Airport Mean Sea Level Pressure [MSL],Mean Sea Level Pressure,Total Precipitation
20190515T0000,27.875566,36.765568,31.728899,50.031715,96.4128,75.274155,1005.2,1009.3,1007.3958,0.4
20190516T0000,28.615566,36.725567,32.365982,49.857716,93.92891,73.04441,1004.2,1008.7,1006.74164,0
20190517T0000,29.425566,38.14557,32.967236,46.36272,85.63729,65.815025,1002.9,1006.9,1005.4624,0
20190518T0000,30.205566,39.025566,33.649734,42.80406,86.84533,65.66317,1002.1,1006.1,1004.32495,0
20190519T0000,30.065565,39.34557,33.8964,43.599365,84.119125,64.249115,1003.7,1007.1,1005.39575,0
20190520T0000,29.795567,39.135567,33.948895,44.43293,88.834335,66.26249,1004.6,1008,1006.1751,0
20190521T0000,28.605566,34.605568,31.238482,54.756783,85.58531,71.39654,1005.7,1008.8,1007.3083,0.2
20190522T0000,26.905565,34.96557,29.919737,60.72857,88.63059,79.04835,1006.4,1010.3,1008.47076,7.9
20190523T0000,26.215567,34.155567,29.98765,63.530754,87.20619,76.14922,1006.7,1010,1008.7417,4.4
20190524T0000,27.225567,35.12557,30.928482,57.80799,86.90419,74.61558,1005.8,1009.6,1008.0251,0.2
20190525T0000,27.655565,36.43557,30.52265,53.49668,89.66438,76.57653,1003.3,1007.4,1005.83344,8
20190526T0000,27.745565,36.945568,31.498907,54.164494,87.3391,76.11418,1002.6,1006.6,1004.89594,6.0999994
20190527T0000,28.975567,37.37557,31.885569,51.81685,86.0412,70.90678,1003.1,1007.6,1005.125,2.1000001
20190528T0000,27.955566,38.25557,31.988068,43.154766,92.09623,70.4936,1004,1008,1005.95013,1.2
20190529T0000,27.775566,35.955566,30.586397,48.002872,93.01813,76.45017,1004.9,1009.9,1006.9333,23.7
20190530T0000,27.445566,33.98557,30.3114,63.796616,87.85841,76.010506,1005.5,1009.6,1007.69165,0.8
20190531T0000,27.875566,34.50557,30.705566,60.48667,87.26652,77.19907,1005.4,1009,1007.4167,2.5
20190601T0000,27.815565,34.565567,30.303068,57.99887,87.57329,77.290474,1005.7,1008.8,1007.20416,5.5
20190602T0000,27.485565,35.975567,31.186815,55.936386,90.776955,74.67857,1005.3,1009,1007.30426,2
20190603T0000,27.925566,35.71557,31.817236,54.74207,86.035355,73.012886,1004.7,1008.8,1007.0583,1.3
20190604T0000,28.235565,36.62557,32.303066,52.171883,91.03102,72.73119,1004.7,1009,1007.08344,0.1
20190605T0000,28.845566,36.045567,32.124733,50.81985,88.42738,71.649284,1004.8,1008.8,1007.0667,0
20190606T0000,28.325565,36.03557,31.741396,54.169716,86.63209,70.91481,1006.4,1009.9,1008.2668,0
20190607T0000,27.735565,36.605568,31.960981,48.778828,85.76336,69.188194,1006.8,1010.3,1008.7375,0
20190608T0000,28.005566,36.425568,32.109314,49.589508,87.95165,67.52515,1005.1,1009.5,1007.6458,0.1
20190609T0000,28.695566,38.245567,32.997234,42.696,84.7866,63.174088,1003,1007.3,1005.2791,0
20190610T0000,29.855566,39.07557,34.304317,40.796646,77.006256,57.423145,1000.7,1005.4,1003.31665,0
